"","adrenal.gland","colon","esophagus","kidney","liver","lung","ovary","pancreas","prostate","testis","spleen","stomach","heart"
"ENSG00000091039",5.86099162775203,5.55012276052499,NA,NA,NA,5.93802156024875,6.24679500369284,NA,4.95283694863322,5.14994274832993,5.0475415471912,4.76861692653783,NA
"ENSG00000102606",6.1639081723251,6.43634432190444,NA,NA,5.69537432629994,NA,5.99004631850617,NA,6.00432885151553,6.08625364204526,5.64082688165854,5.86833037083418,5.5442078724364
"ENSG00000120708",7.47124428273154,8.10342264817796,7.81439021120608,7.42708682305704,7.1049602393538,7.76045809859667,7.04912913874859,8.03001131581273,8.66752038387287,7.24909710925853,7.64644930741669,7.75098929478078,7.57756151564719
"ENSG00000163344",6.88163528142292,6.70109427167659,NA,7.11999957850864,6.83658832856866,6.86001176355773,7.23276908329645,6.59360323646512,6.36346274948108,7.09917738036914,7.16907488302186,6.87829166804359,6.70696423349118
"ENSG00000111481",6.96887677127697,6.4243713922338,7.05369231664306,7.17546322883015,7.652163779869,7.15655041423011,7.05074787848027,7.21089403982714,7.59914055329166,7.08373690413272,6.83985333385562,7.26046756815494,6.56707596157874
"ENSG00000101654",5.19013552087703,5.34694027129959,NA,NA,NA,NA,5.57189423215175,NA,NA,NA,5.738637002346,NA,NA
"ENSG00000135821",5.87466871113937,6.49777209756524,NA,6.22720664201924,6.9632683583113,NA,5.75323029920206,6.14857320984059,6.44742003369116,7.06991984014945,6.7812521202089,6.97080315515596,NA
"ENSG00000135631",NA,5.27889381813273,NA,5.45936507271467,NA,NA,5.48406547254114,NA,NA,NA,6.50543432487357,NA,NA
"ENSG00000165806",NA,6.40777724630467,NA,5.61728826533557,NA,5.54542748042445,NA,NA,NA,NA,5.43119995511497,6.47659006117532,NA
"ENSG00000115241",5.68242895084497,6.23501282680662,NA,NA,NA,NA,6.37647444283949,6.04355206718458,NA,6.19306377511317,6.03968161850459,6.25993392752023,NA
"ENSG00000111713",NA,NA,NA,NA,7.49252791097697,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000084207",8.14417783549492,8.72811360921273,9.1409313345247,8.71693025420296,7.59125460623351,8.66937364969806,8.6599042407059,8.96914631818093,8.96117615779171,8.85885275227406,8.77191425496392,8.83149003367544,8.31001143448152
"ENSG00000108582",5.42366705685836,5.34683148279744,NA,NA,6.69451885554432,NA,6.00128028852215,NA,NA,NA,NA,6.73702881261835,NA
"ENSG00000100234",6.72091142885401,6.5329570310803,NA,6.85815195427441,NA,7.82892571442405,6.23489781149127,6.33819132465176,6.83108198923133,5.77231338645223,NA,NA,6.80939972458139
"ENSG00000115361",NA,NA,NA,6.97959008134974,6.658893021241,6.50161168805358,NA,6.4583540033291,5.61370662202613,5.96849638924604,NA,NA,NA
"ENSG00000124253",NA,6.34456006215711,NA,7.91720802916815,6.96914326292832,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000111907",6.14301483714688,6.32877781567989,6.12168946705071,6.27468609665585,NA,NA,NA,NA,6.06218340030845,5.46267678567601,NA,NA,NA
"ENSG00000187239",NA,6.24710530058664,NA,NA,NA,NA,NA,NA,NA,NA,6.87551250037131,5.93961495722688,NA
"ENSG00000160679",6.09132570552849,5.78971370796789,NA,5.61816498423255,5.82039106212532,6.75960409495089,6.96446284524178,6.29422517623831,6.339513167091,6.80558736379935,6.00309424266344,NA,6.44654726443657
"ENSG00000049449",7.2615278078356,7.13890208607699,NA,6.35338682650706,6.88314684549826,6.86027189051474,6.7735252967185,7.07486925750931,7.33665883387939,7.84130992799506,NA,7.64562320614083,NA
"ENSG00000143850",NA,5.22426917270107,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02333464213577,NA
"ENSG00000139746",NA,5.65901411922885,NA,NA,NA,NA,5.9327067968144,NA,NA,NA,NA,5.11503031436547,NA
"ENSG00000122121",NA,4.93745133255848,NA,5.96090451969956,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000135108",5.43230278807222,5.37769002658806,NA,NA,NA,NA,6.61372596357047,NA,5.42688475218605,6.05553980282198,5.72954339278854,5.32749053866256,NA
"ENSG00000183696",NA,NA,6.38319209367592,5.86267104803841,6.03541280069459,5.87608582504685,NA,NA,NA,NA,6.34186143528357,5.14376595094939,NA
"ENSG00000162614",6.46926645135078,7.08071472711136,NA,NA,NA,6.7714105751316,6.20685205345373,6.81024189142625,7.17452465613849,6.51452309526585,NA,5.03184387169614,7.16058921648469
"ENSG00000214078",6.74281103511754,6.70214572294835,7.18779642634263,6.16058539889388,6.57722449956244,6.74648949258959,6.44716676359016,6.36808937525129,7.17525891809997,6.95018554042627,5.75483080629995,7.25436086960853,NA
"ENSG00000154473",6.94288487591008,6.733048027535,6.62562508402167,6.59967024838485,6.02466016816996,7.03680044320463,7.16310778360844,6.57328193357866,6.51459181056543,7.20639535031711,7.37859458723327,7.15782629489885,NA
"ENSG00000123415",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.81704402019372,NA,5.34756925817535,NA
"ENSG00000196262",8.77386276058931,9.12964262930047,9.4155841473941,9.62337293687914,9.23591116486937,8.26014647108529,9.32258291485909,9.36362312810105,9.62983980142741,9.47546531050779,9.13210940521209,8.67583365943583,8.49778762361115
"ENSG00000173457",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.81254133984329,NA,6.02466250054893,NA
"ENSG00000102226",4.64761766046451,NA,NA,NA,NA,NA,6.08960694145155,NA,NA,5.39528927500364,NA,5.27511114993616,NA
"ENSG00000145730",5.85985252355362,NA,NA,NA,NA,NA,NA,5.75880884767388,NA,NA,NA,5.8443815299174,NA
"ENSG00000069020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41320781068277
"ENSG00000150712",NA,NA,NA,NA,NA,NA,5.74576835163873,NA,5.24679075067669,4.96680683010839,NA,5.26302780968204,NA
"ENSG00000146729",7.60499129860758,7.30053939099567,7.35879796103521,7.33501491314711,5.85570677234422,7.45517291354961,6.94574998662483,6.91979059068722,7.39111108558384,6.88037914082093,6.92823043342276,6.94389416059385,8.48595666500004
"ENSG00000184357",6.66817875255755,8.13326608078433,NA,6.70532987018806,6.73782080381496,8.00345687154984,6.64980178427014,7.42982125871618,7.06632471125978,5.91985456455313,8.13484832771472,6.41274840102357,NA
"ENSG00000100410",6.79560803902929,6.48542391668484,NA,6.33020567836655,6.01844468123706,6.63906474382628,6.46474845326008,6.54767463709937,6.50590055465278,6.16262270065956,NA,NA,6.28238758957314
"ENSG00000205981",6.8291487093121,6.22090507331846,NA,6.29569160097782,6.22856272530297,NA,6.04736096856099,NA,6.57243258405904,6.41102114080414,5.3680670562756,NA,6.85365730612998
"ENSG00000161671",5.84561888095044,NA,NA,5.16050206699221,NA,NA,NA,NA,NA,5.20809917222668,NA,NA,NA
"ENSG00000169093",5.7530612660619,6.15266362072476,NA,5.85754470793277,6.2673406378575,NA,6.11214338832152,6.50861561416089,6.21249753647712,6.27983415836137,5.11342556895327,6.05657270370663,5.87469209582699
"ENSG00000162813",7.12778672783751,7.07294147137264,6.65568326055665,7.34810844832707,6.49434444509674,6.43441603978037,7.20194551908171,6.88738272345202,7.05072348285047,7.31728502939277,7.03953539140492,7.18680935948953,6.56469578184898
"ENSG00000151093",6.37186726298791,5.77181903167228,NA,6.13119742420169,5.59647520165892,NA,5.95702445696496,NA,NA,NA,6.14091228152,6.28121739074177,6.30695709761353
"ENSG00000109133",7.05780246677495,6.80876966160395,7.4147970286432,7.02813795826955,7.3804699848724,7.36071832313039,6.72770956864621,7.39863660371119,6.97747096726941,6.59008451966275,6.53813951012085,6.40194593514251,5.59153381314344
"ENSG00000023318",7.54125286029585,7.32773274070797,6.46350289844025,7.1456146083627,7.2117466979517,7.24446232426149,7.41315996372688,7.14559308453419,6.97723770897069,7.33999069735452,7.7046728205897,7.55826594038255,6.8305026408762
"ENSG00000019169",NA,NA,NA,NA,6.29044396687299,NA,NA,NA,NA,NA,5.90755390052356,NA,NA
"ENSG00000183036",NA,6.78435404023624,NA,NA,NA,NA,NA,NA,7.49966780973056,NA,NA,NA,NA
"ENSG00000156958",6.51968795167677,5.69852342535588,NA,6.72049076237005,6.99448202071582,NA,5.60162210859895,6.36570934653886,NA,5.74718633740007,6.69468547442715,6.54665986462939,NA
"ENSG00000173531",NA,5.90002657665266,NA,NA,NA,NA,5.30228454516628,NA,NA,NA,NA,NA,NA
"ENSG00000179562",NA,4.57235335944993,NA,NA,NA,NA,4.85099087895068,NA,NA,NA,NA,5.73144873632265,NA
"ENSG00000132780",NA,6.42998045690859,6.54410760159427,NA,NA,NA,6.88285548706262,6.22682361024523,5.58043638579609,5.81401728694769,6.56514410188209,6.31333078027555,NA
"ENSG00000147065",8.20415190852574,8.30951031545403,7.67761744515164,8.39459060979846,8.31875837776939,8.53107801907741,8.13878282339389,8.45822316255844,8.57679987795547,8.27166502685668,8.79527808725899,8.30682905981043,8.44513433569376
"ENSG00000148356",5.50012980531191,5.8095076946365,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92715715573839,5.86431771030555
"ENSG00000173349",NA,NA,NA,5.68038276574113,NA,6.20810009901875,4.95470985256635,NA,NA,5.1067014732791,NA,5.71130926217033,NA
"ENSG00000179115",7.066511106422,7.06531394734116,6.27840039742105,6.27334510071714,6.90412530824907,7.0716593383265,7.072757244049,7.37009313795722,6.84138142626365,6.98284498608655,NA,7.00530171253817,6.82336357991242
"ENSG00000140464",5.91866694230949,6.70063410441059,NA,5.16040380859338,NA,6.98775049847914,5.82417651333854,6.22889770798738,6.04461892488898,5.97577707460211,6.52449525925938,6.37513810870885,5.89923167410483
"ENSG00000174840",6.70771005696476,6.15019551908037,6.13442661946851,6.07749296546817,NA,5.70530339773813,5.983159998549,6.32977466089136,5.90625395452434,5.8545145773956,6.11585532381767,6.35505244451483,6.30889813220538
"ENSG00000187091",6.14919318909884,6.35088730274034,NA,4.47717252278995,NA,6.07645013049721,7.31600132899076,5.95637234293771,6.97359112260682,6.92334577792629,6.09361121265843,6.34711646376833,5.30649312587354
"ENSG00000082781",5.33448460568103,5.56974016082721,NA,NA,NA,6.03353195342012,NA,NA,5.29610089063099,5.45303526264954,6.27134575880118,5.74763109977999,NA
"ENSG00000061676",6.34498259588463,6.67293600527236,6.5524579480929,5.61886625086628,6.22260692742521,7.04937805210909,6.68590416597179,6.79401200205346,6.66299819776364,7.03214793216807,6.7554852936234,6.9706106913895,6.01494887819842
"ENSG00000161547",7.04665121697092,7.16601551321731,7.81033992585925,7.53630405184869,7.21850623770229,6.96850997146548,6.19187883532875,7.48143283192946,7.63307873164651,7.75668586192834,7.27533669910087,NA,NA
"ENSG00000110057",NA,6.08861947266699,NA,NA,NA,NA,NA,NA,NA,NA,4.98411610761761,NA,NA
"ENSG00000176390",NA,5.72472399637388,NA,NA,NA,NA,6.16768896526676,NA,NA,NA,6.52971839673251,6.30794602282166,NA
"ENSG00000137033",NA,5.96410321120746,NA,NA,NA,6.67674928599994,NA,NA,NA,NA,NA,NA,NA
"ENSG00000065618",NA,NA,NA,NA,NA,NA,5.63120730769081,NA,NA,NA,NA,3.94715740113262,NA
"ENSG00000143549",11.6229522041602,7.73186868700764,11.0568452043654,10.243382389586,9.26817117095663,8.49634325806504,9.80219004176009,9.68620648890293,9.74092253228066,10.2082668700348,8.55774564201178,8.28547853911331,9.06714875732886
"ENSG00000008988",7.69265801842333,8.11332036578126,NA,7.82673865647497,8.1968352976908,7.75857180110754,7.40127981675155,8.69903717373292,7.92579985885554,7.51507891816484,6.40747561223038,NA,7.76601077136047
"ENSG00000148450",5.58170813959446,6.18370534800657,NA,NA,NA,NA,5.02182749518634,NA,5.81786557667872,5.51903192287902,5.88961388561809,6.0137499182803,7.04972121000846
"ENSG00000086696",NA,6.22806240330005,NA,NA,7.56853465899102,NA,NA,7.17289316631417,NA,NA,NA,6.61601902339863,NA
"ENSG00000116266",6.49645612365736,6.60323389512304,NA,5.85039441277594,6.18172273466076,6.45742688285318,5.6201844949881,6.64990505325564,6.74018669412117,6.13998124618119,5.82321496497147,6.19933495898991,6.50238203265809
"ENSG00000127837",NA,6.22535360397334,NA,NA,NA,NA,6.04560899244424,NA,NA,5.92550507565161,6.00984108345288,6.02364143154747,NA
"ENSG00000018699",NA,NA,NA,NA,NA,NA,5.60204777188893,NA,NA,NA,NA,5.23305336545722,NA
"ENSG00000162923",5.27295549897666,5.63125485494173,NA,NA,NA,NA,5.92033496775611,NA,NA,5.2780759411215,NA,NA,5.2239953632723
"ENSG00000156711",5.42902135363155,6.19943476576732,NA,NA,NA,NA,NA,5.63363295788636,NA,NA,5.28187295653711,6.56760723683848,NA
"ENSG00000115255",7.82760181716035,NA,NA,7.32022707625848,8.20896203561531,NA,7.0110509819851,6.57235005002513,6.37680622322585,7.04972160687733,NA,6.01003887473384,NA
"ENSG00000117569",NA,6.59635612238466,NA,NA,NA,NA,6.07913233986167,NA,5.63408897979313,5.49990646798122,NA,NA,NA
"ENSG00000127191",5.1217895688593,NA,NA,NA,NA,NA,5.62025753399534,NA,NA,NA,NA,4.94703547109152,NA
"ENSG00000099341",7.02376411022782,6.30254271522827,7.93080891589636,6.96343988809874,6.82721138905731,7.00235186109468,6.91252242589711,6.36799542254146,6.82204574139706,6.80989836629008,6.99877843570352,6.5202529958757,6.91488131626361
"ENSG00000114023",7.41558007390949,7.38427307584643,7.37053835612488,7.6485479981548,7.56506993283302,6.6347119833541,7.06968777419216,7.58522117241688,7.2361494093207,6.87506395927331,5.91200025359241,NA,8.28441750891373
"ENSG00000127884",7.60659937947558,7.91599405210175,7.69099041425939,8.88280586171419,8.78632769518769,7.78171162865285,7.59265452981673,7.57439862151281,7.87879631142264,7.58813520323238,7.39601104566277,7.50625937236542,8.51208112532438
"ENSG00000041357",7.46564164359235,7.43969630744979,7.65944973354288,7.56667604311355,7.34040791622826,7.56641971872678,7.40866531249275,6.95377416277198,7.54030459552419,7.2204263557835,7.51288653506335,6.95128278483955,7.65004452314246
"ENSG00000146858",5.82358859864782,6.00332208397294,NA,NA,NA,NA,NA,NA,6.25758064935165,6.48477716175121,5.5351014558998,5.60018474840306,NA
"ENSG00000196924",8.38339624133076,9.34128147221162,9.17074453631082,7.74186124669514,7.86707923059972,8.87028305377609,8.25586566610205,8.70105461770356,9.46513772807303,8.69514180583391,8.50625898234575,8.68308277325875,7.13197283994341
"ENSG00000117614",NA,5.47940561103385,NA,NA,NA,NA,NA,NA,NA,6.42751361988098,NA,NA,NA
"ENSG00000124795",6.64527416003732,6.5859070177266,NA,5.8622726534294,NA,6.07481166617365,6.6201451587307,6.40265005669763,6.45659036793332,6.4773003669438,6.31223918311189,6.09963057883191,6.23880030247158
"ENSG00000172183",NA,5.49616291577961,NA,NA,NA,6.15954413512159,NA,NA,NA,NA,7.06315886690325,7.03437776347079,NA
"ENSG00000156110",6.41453314718087,5.9902401569627,NA,6.84632987327125,7.34463204801269,6.18533399951769,NA,6.67073360689975,6.17280226914936,6.82231018303293,7.20263729732553,6.80627315884571,NA
"ENSG00000177556",NA,7.09604990481294,NA,6.78223314728837,6.85902820318562,NA,NA,NA,NA,NA,NA,NA,6.15455880279697
"ENSG00000111700",NA,NA,NA,NA,7.00804489366258,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000066136",NA,6.03149285787267,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90326523054197,NA
"ENSG00000004766",NA,NA,NA,NA,NA,NA,5.85485487418366,6.23995563575862,5.67923970647405,NA,5.48400295408336,5.85743130224583,NA
"ENSG00000151422",5.2832309924289,NA,NA,NA,NA,NA,5.83698598332571,NA,NA,NA,NA,NA,NA
"ENSG00000160216",NA,NA,NA,6.99836608303381,6.54415100470306,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000144535",5.46669912866013,5.20967401982798,NA,NA,NA,NA,NA,NA,NA,5.55514869649177,5.41497957235975,5.73608504531745,NA
"ENSG00000139531",6.80128006988991,6.023359048173,NA,7.14989100015773,7.519049150534,5.59482837421114,NA,NA,6.10984677248944,5.8755391960315,NA,6.38863856693598,7.10637411978398
"ENSG00000166181",6.08979105926754,6.45689101762374,6.71585534390366,5.79345615774412,6.25773853763601,6.84112161143727,6.81977632544913,6.43736826631076,5.9777182359706,6.47959021614021,6.82558509900469,7.07837977276305,NA
"ENSG00000120594",6.08442970756567,6.20439281045091,6.00401087275784,4.65284229313905,NA,6.48575941913982,5.96633321657224,6.37589183517655,6.49516614470003,6.42411646624165,6.06274314145807,5.86998388313773,5.98107025124097
"ENSG00000196878",NA,4.8817453481664,NA,NA,NA,7.47179280098088,NA,NA,NA,NA,NA,5.36247134651075,NA
"ENSG00000124160",5.92576059640844,NA,NA,NA,NA,5.5159692413233,6.26434971088193,NA,5.26711749835703,6.14561162328598,5.8678494841482,NA,NA
"ENSG00000197323",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68803270300801,NA,NA,NA
"ENSG00000124659",NA,6.13223176457044,NA,NA,NA,NA,NA,NA,NA,6.30252108794695,NA,5.31636318584798,NA
"ENSG00000124839",NA,NA,NA,5.98612562427084,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000117118",7.55468709897117,7.19051348910467,7.00212200876054,7.9534525570417,7.68140871214139,7.34233193574218,7.03471584791272,6.88911903170714,7.39180173040273,6.95800497296077,6.5284036619117,6.81374071359052,8.61397962606782
"ENSG00000076924",NA,5.58201505389387,NA,NA,NA,4.75683960501511,4.98989904479692,NA,5.50622695236575,5.79026666465748,4.98705543614517,3.90567733625395,NA
"ENSG00000115866",7.49220325838445,6.866870831414,6.92174088161874,6.99181301664745,7.40342647654062,7.17631913068682,7.28855389655771,7.49099085691065,7.02130077516777,7.2050810055471,6.9039017950273,7.14156383861881,7.0769490556847
"ENSG00000013275",6.95583223876994,7.1428593622953,6.60667915744844,6.87613622561496,6.68981061717045,6.98076445415961,7.00212841407554,6.39806151690259,6.80203593629541,7.0316108125608,7.01346688545615,6.88492195833323,7.29266575898086
"ENSG00000186469",5.86621051830032,6.79330707661862,NA,NA,NA,NA,NA,NA,6.77457852349977,NA,6.66954297475459,NA,5.81795735472472
"ENSG00000102158",6.51591431968349,6.39762492079849,NA,6.32097519992692,6.98816669874364,7.08434461783842,6.43300145127904,6.70401237323981,6.53224801732983,6.00496030529789,NA,5.79437502851474,6.71252972130121
"ENSG00000105552",7.85661758835721,6.84081511771224,6.02797808192972,6.91825876049311,NA,7.02521407835647,6.80780785827701,7.46432987438022,6.88623802489004,6.79592026176759,6.53264152103702,6.94356648389669,7.62423212630471
"ENSG00000068650",NA,NA,NA,NA,NA,NA,5.27369347238887,NA,NA,NA,NA,NA,NA
"ENSG00000012660",6.43850906884569,NA,NA,NA,7.09113116224055,NA,5.7710571616436,NA,NA,NA,NA,NA,NA
"ENSG00000169446",6.7733694976686,6.09248472839145,NA,6.67331109179144,NA,NA,5.99998519911859,NA,6.59150545304251,6.34821719927008,NA,NA,6.70545773719466
"ENSG00000148700",5.84354570293776,6.70928288086799,6.49875897987402,6.14497336595959,5.42194750259879,7.07810882571241,6.88144313763696,6.88259875045224,6.80928380845016,6.79575021942815,5.68714624359176,6.57115687206074,5.92025981650905
"ENSG00000213281",NA,NA,NA,NA,NA,NA,NA,NA,6.82983057381257,NA,NA,6.19919850997106,NA
"ENSG00000004799",6.43152258349273,5.52273770742044,NA,6.61301718208129,NA,NA,NA,NA,NA,NA,NA,7.33627123395692,7.49066467187029
"ENSG00000125257",NA,5.45404173841153,NA,NA,NA,NA,4.88891952583389,NA,NA,NA,NA,4.67838464999618,NA
"ENSG00000010256",7.87035506237792,7.85542148045573,7.80325921016733,8.02194368572552,7.64573688691261,7.39720108926976,7.17893978112697,7.32591012394165,7.5608852012059,7.24211716193009,6.48362174607502,7.1382788484868,9.29540395849356
"ENSG00000102580",6.75651083149269,6.52728536012952,NA,6.31840601439678,6.98698213965309,6.62960737919916,6.25337885716769,6.65272922775379,5.86970362922738,6.11272970041901,6.03438617564147,7.21643388352179,5.81844528694414
