,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,stomach,spleen,colon,lung
ENSG00000124787,NA,NA,5.27576435643737,NA,NA,NA,NA,NA,4.53275585457535,5.4543146312218,NA,NA
ENSG00000141425,5.82681312357503,NA,5.92886073510748,NA,5.49616945336881,NA,5.19213849844611,5.67989959714397,5.42940921170145,NA,NA,NA
ENSG00000101413,6.99522263828931,6.3019114985213,6.68836600160733,6.7935855348963,7.32192371532716,6.82406391967086,6.57069348461064,6.91229594079003,7.48533972723992,7.00543396200845,6.71612994495525,6.79193407020614
ENSG00000163125,3.95343106882603,NA,NA,NA,4.16439040919153,NA,NA,NA,NA,NA,NA,NA
ENSG00000124614,NA,NA,NA,NA,5.60200527104207,NA,4.69620802606384,NA,NA,NA,NA,NA
ENSG00000142534,6.39153493708802,6.03626747681041,6.56730201052169,7.06581746312394,6.50065424613817,6.7089241102242,5.38244907185285,7.09764410663352,4.7864815157167,NA,6.98736954359425,7.23429507205572
ENSG00000112306,6.95262779631549,6.72103944828035,6.31837853639707,7.23281525553873,7.25623597073349,6.98898782270139,6.79762292494526,7.14786191993395,NA,NA,7.03221304884306,7.24252895497006
ENSG00000110700,6.34018623791635,5.48094906508414,6.84323638595511,7.15297169693022,6.31254717844079,6.62555415608416,5.70357564306078,7.37228934764081,5.64468644507168,6.46186000686242,6.78073145822597,7.66413168782275
ENSG00000164587,6.52738497736546,6.74006299599026,7.03127465757317,7.8050464625349,6.5786847390981,6.89776793928514,6.48484774233165,7.63397298231013,6.52423122773903,NA,7.02050324040783,7.79254525965503
ENSG00000115268,NA,5.2772405409923,6.24541722450545,6.95837868226612,5.6527568107547,6.56747967238292,NA,6.15834095144802,NA,5.69304031016145,6.30827797041776,6.71179096081363
ENSG00000134419,6.94676657259466,NA,7.74243642683544,8.3334290599683,7.85138894718227,7.25203100959202,7.00451953873798,7.39280727144832,NA,NA,6.26692349220093,6.88002340549516
ENSG00000105193,6.63177849321091,6.29128814602608,7.09707715782146,7.70809802108785,6.32033556957677,6.96535049533586,5.59066906917576,7.35784204078269,5.87751952944747,6.54324789840376,7.02012753601085,7.72994267568333
ENSG00000105372,6.60065712828932,6.15161708305576,7.12956446582585,7.58037360355944,6.00995869847381,7.21151512968256,5.53546628310414,6.99274428019946,6.22401830283354,6.70079793050601,6.79381808869816,7.57295966738638
ENSG00000140988,6.22463663868144,5.92054089628339,6.59474775234225,6.41905186010372,6.3884173413312,6.71310428760992,NA,6.97648525756499,NA,NA,6.93242199713182,7.16683732286433
ENSG00000008988,6.64867220039641,6.17648769197707,7.09811084119735,7.77805868387084,7.17565753728176,7.30117936866383,6.29558276370905,7.34507901586205,NA,6.40747561223038,6.54063581851379,7.6311494947335
ENSG00000171858,NA,5.39785654551366,6.06919461182632,7.38159303461996,6.65384720365385,6.77734743257458,6.15392138635207,6.82720548907807,NA,6.175217612095,6.95445320130709,7.42454256257487
ENSG00000186468,5.97389873475867,5.51026348121592,6.14035859304401,6.57990315260267,6.16427760249931,6.04920936716138,6.52054187176025,7.00872571191957,NA,5.56969820154575,7.14042982290216,7.09004631274853
ENSG00000138326,6.07805786697919,5.38681073841516,6.33096935548907,NA,6.03740154557105,6.10449639306313,6.12930755928361,6.98342681536265,NA,5.28360641922458,6.57545300333768,7.15809125325894
ENSG00000118181,6.69088685628272,6.44471472464115,7.13109371351224,7.55034320409549,6.44723506017019,7.41573323681746,NA,7.39221504369102,6.19634602827506,6.20603962172763,7.61811805971196,7.77614886396126
ENSG00000177954,5.29996466862416,6.51400689207214,6.19882423176782,7.37904457651659,7.11445714749773,NA,6.74374567546157,6.84727227772646,NA,NA,7.04646403855339,7.57065208888827
ENSG00000143947,NA,NA,NA,8.65333476914124,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000185088,6.5126577188326,5.53138133126247,5.13720235298681,6.76634703481248,6.43394313200708,NA,6.13768020090417,7.19052847921084,NA,NA,6.71106119850496,6.40460562390877
ENSG00000233927,NA,5.75738978751267,5.67378273875289,6.86700083623625,6.82487074589944,6.83212245880607,6.36401942811802,7.00581608194665,NA,6.14371149149938,6.76714965969483,7.04478300092275
ENSG00000213741,NA,NA,NA,7.47136345514331,6.04955960532116,6.41729577714073,NA,7.04614225878875,NA,NA,6.46964737802507,7.58537411172327
ENSG00000149273,6.59923879103293,6.52608674494349,7.03821487033732,7.65383454007007,6.90407171064588,7.01334651871562,6.34688070911721,7.46829815756446,6.07807926452943,6.3216589171463,7.14511325344707,7.71642035741285
ENSG00000145425,5.97472809523588,5.87186467447259,6.54957046186012,7.28108439081271,6.28859537799667,6.49950444472999,5.7269427984338,7.0173835121072,NA,NA,6.95052343067896,7.3606770483702
ENSG00000198034,NA,NA,6.63331314438369,NA,NA,7.01405557108847,5.83177969800257,7.23565320288252,5.52502681631802,5.93466440447544,7.1763686806753,7.38728135529957
ENSG00000083845,5.72614830726685,6.38157252566845,6.77665709983169,7.1498765618657,6.06307047162022,6.39884579438575,NA,6.7573238031388,NA,5.95944790233975,6.63954620444372,7.38151170924802
ENSG00000137154,6.13007633251716,5.74576524607407,6.39707100392328,NA,6.13179601073873,5.68951573982512,6.59835253987339,6.6655740714502,NA,NA,6.55057596110546,7.10419916673223
ENSG00000117676,6.37845241147875,6.69291221432641,6.54442875247803,6.14299691328949,NA,NA,NA,6.70404428798992,6.94105978597895,6.40445628079017,6.39161000085796,NA
ENSG00000071242,5.22670298958522,NA,NA,NA,4.8224384926998,NA,6.35180739615128,NA,5.69709656829502,NA,5.01350958727519,NA
ENSG00000177189,5.9247495170881,6.36987964575742,7.08622390884507,5.46784006597326,6.23760170851854,6.20463786537547,5.94163767032816,6.47696907954538,6.5596864544845,6.22443372389278,6.77933885383665,NA
ENSG00000162302,NA,5.82866272764316,NA,NA,NA,NA,NA,NA,5.52703081903776,NA,NA,NA
ENSG00000100784,NA,4.8726086513558,NA,NA,NA,NA,5.53853449442463,NA,4.76022390342163,NA,5.37352716707694,NA
ENSG00000171863,6.65115197275769,6.16841935649179,7.19659617364589,7.74560674303168,7.34277655195594,6.8175005922257,6.6545976262256,7.65913607965395,5.98268469615438,6.4423474026629,6.55593751057581,7.67366792070844
ENSG00000142937,6.25678988192681,5.68986476611971,6.28933213919273,5.69048603590659,NA,6.25678988192681,5.58588968065471,7.11482977481464,NA,5.19308974693878,6.95895168601125,7.03237491341969
ENSG00000170889,6.56282796621999,5.89342119064054,6.86361656605435,NA,6.20851838526654,7.00260406733908,5.58743509967232,7.16927261649882,NA,5.91838264910996,7.29159295402991,6.88774399969188
ENSG00000141564,5.31390938283527,5.00170203402487,5.31673227172652,NA,NA,NA,5.72453530422278,4.58289371074346,4.89272577200281,5.26440831046233,5.3814849378365,NA
ENSG00000144580,6.12251077061032,5.95306905989481,5.72676720153274,NA,6.03531132989106,5.44244658887931,5.95670012424209,6.1169156113417,6.02391395142897,5.74983702879546,5.70999183014935,6.0343521137065
ENSG00000166592,NA,5.73515861554174,NA,NA,NA,NA,6.41321671482095,NA,NA,NA,NA,NA
ENSG00000126458,7.09936982638984,7.71749425656389,6.66791145053121,7.12210606574595,7.18122675155845,7.09672949326538,8.37334778744857,7.3289017640328,7.34898926071885,7.14327980151131,7.85767261166508,5.99748067320186
ENSG00000125844,7.10572131977565,7.29942335369405,7.2206461711079,7.08144908573739,6.99963880844769,7.71186572948625,6.67996634768432,7.32585274548549,8.05860846774213,7.29577370816474,7.47480942035174,7.90230243759581
ENSG00000167325,5.79822235391748,6.80659068140385,6.58637126253461,NA,5.54828183322806,5.37059569734779,NA,5.32158064978221,6.1159955668261,5.14500399281286,5.42816684835474,NA
ENSG00000048392,6.59687187860425,5.71801967906356,6.11602541016162,5.83458814350642,NA,NA,6.22181519623896,6.51838957490169,5.78971689181468,5.90905260340677,NA,NA
ENSG00000052749,4.4417265482104,4.66298541754891,5.82107165899223,NA,NA,NA,NA,4.46143674985989,5.20907054180874,NA,4.88672906047876,NA
ENSG00000171490,NA,5.02962436125982,NA,NA,NA,6.05474329985168,NA,5.69827064907453,5.26670381931982,5.76595558283968,6.00987893163018,NA
ENSG00000148484,7.57288321419716,7.71705591837533,7.34219763553306,7.31274433045881,7.50240834465566,7.77087974174099,8.5654850470292,7.21713356981467,7.36688425148643,7.83198251148522,7.77558589248279,7.18239499236005
ENSG00000137996,6.37652221060411,NA,6.70269545129128,6.57752795599458,5.78481394813004,6.30145795603549,6.52952119757026,6.44454606463772,6.64454779576501,6.98461429463169,NA,NA
ENSG00000100220,6.79590086297892,6.99483956678524,6.83656309370938,7.2818994006791,7.52643590832483,6.88530286629075,7.49609744208331,7.17590084195104,6.99322768886614,7.12586045593509,6.71567158662046,7.03780648422153
ENSG00000137815,4.62899141487947,4.68495809482823,5.46415538426178,NA,5.09467895285424,NA,NA,NA,3.66282144424604,NA,NA,NA
ENSG00000022277,NA,5.60939531443533,4.90136645940316,NA,6.03473399238038,5.29321678228261,5.37393668993085,5.48130673352395,NA,NA,5.49210467644846,NA
ENSG00000114993,NA,NA,NA,5.4019173517678,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000139970,6.37566361396089,6.09030247279772,7.13370605318362,7.19502055538707,5.82681365909764,7.26261531000791,6.51719229851247,7.20944922540766,NA,6.90800949923732,6.92364263800133,6.16383445110095
ENSG00000125744,6.19595497302352,6.47717495884628,NA,NA,NA,NA,6.70951209094777,6.13758350206929,6.14015902716132,6.20648793860373,5.49526271216203,NA
ENSG00000133318,7.28869626059026,6.95960971548043,7.70109168966584,7.30371867264092,6.83603494257922,7.49167509555007,7.5926741698288,7.51120432757682,7.27585531148526,7.43140763795629,7.23691824100308,7.16079164729945
ENSG00000115310,10.4077509774644,10.2089994453565,10.1116950345507,9.79322444751295,9.38745740727783,9.54668200822181,10.0111409363586,8.96546953452756,8.70437333657568,8.27744967890668,8.16087546471394,8.39914547552417
ENSG00000130347,6.14388875810927,NA,5.22741548940762,6.20127424067404,NA,NA,NA,NA,5.97114937514304,NA,5.83188970233944,NA
ENSG00000176783,6.34305392291285,6.34848667386338,6.11012605061777,5.97879567492647,5.43529924390335,5.85922911082514,5.65535140451944,5.91812997543526,5.913541793605,6.28402308862419,5.84263440698344,5.48634310215619
ENSG00000204130,4.9959553139335,NA,4.96579244530304,NA,NA,NA,NA,4.13687281160965,NA,4.96020786900633,NA,NA
ENSG00000175792,6.88640611410973,7.02886566542651,6.80569210326325,6.88412522518797,6.96302283538094,6.81734142254024,6.785001753801,7.33448530273872,7.03327933652749,7.23996516603011,7.06159484862555,6.07884778634283
ENSG00000183207,6.8726573168381,6.83328471984405,6.87935659727349,6.80050197553414,6.47427395304569,6.22784104255463,6.85127507613645,7.09183993499681,6.93424783539975,7.12616007269889,6.94480840891448,5.98136300554058
ENSG00000111832,6.82647650131487,6.52802260624997,6.6352300255923,6.67077674116395,6.52421525250099,6.41285165148437,6.82852667827387,6.47984666381392,6.66579108400085,6.14999413565181,NA,NA
ENSG00000182552,6.14279603571356,5.96134987528643,5.63406516964849,NA,6.10067621016135,NA,NA,NA,5.68568753582513,NA,NA,NA
ENSG00000163602,NA,NA,NA,NA,4.91200926923911,NA,NA,NA,NA,NA,NA,NA
ENSG00000160678,NA,5.11197031579997,NA,7.30902057451052,5.58904877892624,6.65770346849475,7.55550003995612,6.33104749212251,NA,NA,6.20504705182954,6.09767018772396
ENSG00000197747,6.8829227906026,8.17108695015956,7.93005688975946,8.18863812243219,8.5279230856195,8.50302042533221,8.31795480746407,8.54655189298515,NA,8.05659966746559,8.43700570903825,7.45971907199711
ENSG00000163191,7.14998845649148,8.64273945461376,7.80952147070902,8.08160216466547,8.40207177359262,8.67611022722291,8.41188023075296,8.6150805343769,6.16600487367635,8.439328836336,8.30972239888194,7.89795984621902
ENSG00000163221,NA,6.84499661126481,5.75707288061454,NA,6.11318994748015,8.31822297958009,7.19756685333761,7.31187487779873,NA,8.42218946626142,7.24352052615663,7.5130803744927
ENSG00000189171,6.35382009489741,6.79615309905503,7.05346359393955,6.82970374971225,7.54430264908516,7.50513095147576,7.70632186844759,7.55383701392654,NA,6.85247124772952,7.23964759140141,6.78414714677924
ENSG00000189334,NA,7.57846669155459,NA,NA,NA,NA,NA,6.63868901314329,NA,NA,6.80631155480342,NA
ENSG00000188643,6.4752933766591,7.87849234562019,7.26820377002324,6.60194337097542,7.62683663273459,7.01283934303973,7.18288058131045,7.35912303523833,NA,6.76522043938225,7.30999650099629,6.96246679733198
ENSG00000196754,NA,8.21660155641132,NA,6.61047533578255,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000196154,6.39204590292481,8.2811768170916,7.17409696224206,7.70032015350638,7.9726352008703,8.79094172300602,8.58708142655998,8.28231293880181,5.08202932770109,8.7728949628844,8.45605058965288,7.60494835375968
ENSG00000197956,6.66105508485338,8.67210292613844,8.08447715942664,8.43790070751395,8.85720822577388,8.95668490148346,8.83911463974292,8.80698096571964,6.88748445097444,8.29621936698466,9.06746179110332,7.74889132931048
ENSG00000143556,5.71859302227043,8.51927703535994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000143546,7.41358472872441,9.31375445372829,7.04568432088672,7.84421168100984,7.62929525384609,9.00606560743906,8.3337031742753,8.6811201312904,6.61339783601531,8.8164050501274,8.59399721683338,8.47250478863064
ENSG00000163220,8.51563544595404,9.22036828768458,6.94517451738006,7.73976164747459,7.59709391233032,9.06801416146506,8.42117866246227,8.76436495790032,6.69871252278389,8.84751578039289,8.74113054247225,8.47333930190308
ENSG00000160307,NA,5.3116960503578,NA,5.54629350444378,6.54967759155423,7.35556332689285,7.25190966966688,6.23415085663395,NA,NA,6.72326150723494,NA
ENSG00000163993,NA,7.21055527154305,NA,NA,NA,6.84409468419024,6.55536165248362,7.0072113024305,6.38319335338198,6.70887372378128,7.22591839196889,6.32561966879537
ENSG00000173432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98619467708144,NA
ENSG00000134339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49006471093773,NA
ENSG00000148965,7.20046744995016,7.84120727559792,6.54054099922008,7.68657232805225,7.20401172787382,7.79464774503895,7.76860663167554,7.24531008211635,6.30909544189785,6.87568849111355,7.6705140711996,6.73219430322123
ENSG00000211456,6.60993573509555,6.89015100688334,6.49459807037535,6.91957434233902,6.62741958365197,6.0871992557352,7.26561639362358,7.00477380641123,6.86408027648154,5.55853213667815,6.52902491526073,6.80082763309098
ENSG00000151835,5.9931539575986,6.07136389504743,4.82810439858138,NA,6.97831597845628,6.39711291615133,NA,NA,5.88775944037971,5.47639471969169,5.09194868280658,NA
ENSG00000142230,6.78974988485315,6.7507244672318,7.07747060802157,6.57714610491234,7.33868833699189,6.65734566686522,6.94498015675045,6.62820751134988,6.87209509819202,7.11496496685705,6.74855073601604,NA
ENSG00000160633,NA,NA,NA,5.82180742561014,5.4927090053251,NA,4.73575681248112,NA,NA,NA,NA,NA
ENSG00000130254,5.78077801043373,NA,NA,5.32059424574187,NA,NA,NA,NA,NA,4.48565536291095,NA,NA
ENSG00000179134,NA,5.54892780794122,5.36445861554338,NA,5.71509127851032,NA,4.80621338670344,NA,NA,NA,NA,NA
ENSG00000205413,5.22996326197943,6.39254239041348,5.18278007659427,NA,5.3181561963305,4.48908385441118,NA,5.78055364385728,5.68679909791515,5.81929243834102,NA,NA
ENSG00000177409,3.62858304184399,NA,4.99252321545884,4.98902526936676,5.59820859767591,NA,NA,5.70984284864326,4.70961320784792,5.84890176131709,NA,NA
ENSG00000101347,7.443622794157,7.42748428858643,6.72617140189833,5.50676543200016,7.09726687606757,7.26729160083573,6.59841521767432,7.48115526626916,7.4822333500603,8.09963827938869,7.0799467485339,6.67704222836635
ENSG00000100347,NA,5.4322209735692,NA,6.4075086181597,5.30238948811748,NA,NA,5.97633995997852,NA,NA,5.60926720830574,NA
ENSG00000150459,NA,NA,NA,5.671195326421,NA,NA,NA,6.28683905184505,NA,NA,NA,NA
ENSG00000164105,NA,NA,4.39056352598343,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000079332,8.03035680531084,7.59659292854479,7.53588311479891,7.53441888915507,7.86142057623695,8.00515976391201,7.56267011842865,7.65528531044021,7.65365293691097,7.64733424085992,7.54054630094532,8.19392958371778
ENSG00000123453,NA,NA,NA,7.40276292763049,5.97897334525426,5.93105884420735,6.14225489219253,5.34033855883424,5.12065365955193,5.86866308480936,5.09343840171465,8.14162591321331
ENSG00000205323,NA,NA,NA,NA,NA,6.86568613273097,NA,NA,NA,7.28979432262895,NA,NA
ENSG00000031698,7.20655604409903,7.44814951671701,7.13991229305416,6.84515251658173,7.38239630097191,7.16074071059189,7.33886051408768,7.19960329177793,7.38859445149261,6.53267676124763,6.91200067073747,7.36028664428729
ENSG00000104835,6.73859031485926,6.09463055700614,5.76498956463963,6.51869330773849,5.83942816590492,5.46702547404806,5.85050411824805,5.94598470960917,6.40593480919906,6.46839211222538,6.09989855847392,6.10583778109255
ENSG00000175467,NA,NA,NA,NA,3.97532802063465,5.63391854410741,4.19708549192346,NA,NA,5.48844750793455,4.63620711240234,NA
ENSG00000075856,6.07507226270612,5.7826583240985,6.50846280842722,5.82175522675408,6.22385461383192,6.58468109189693,5.5331781279169,5.66039123061546,6.09687569512211,6.06184103547505,5.74951091128211,5.12468740656734
ENSG00000122122,NA,NA,NA,NA,NA,NA,NA,5.46732177567411,5.4552133860358,6.65794720300225,NA,NA
ENSG00000141504,6.50831420157618,NA,6.75039643536661,7.49810847426089,NA,NA,NA,NA,NA,NA,NA,7.46560532624853
ENSG00000126524,7.06721968897414,7.50771431947677,7.062175397788,7.03466968776592,7.51339311152002,7.17930299493592,8.00118544473677,6.90360650107572,7.17083909873218,6.86450316503506,7.44313614211873,7.28060637152818
ENSG00000100241,NA,NA,4.49347190522103,5.30774377930836,3.9631304183422,4.84598660398977,5.02156234040863,5.06442711099827,4.85031341927308,5.05943786006987,5.24400517709854,4.56212854076991
ENSG00000164764,NA,NA,NA,NA,NA,NA,6.78135667309642,NA,NA,NA,NA,NA
ENSG00000109929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.93115575231611
ENSG00000156304,NA,4.93302785808605,5.12174328553487,NA,3.99332306300438,NA,NA,NA,NA,NA,NA,NA
ENSG00000213079,NA,NA,5.6577789597715,NA,5.41620779616964,NA,NA,NA,NA,NA,NA,NA
ENSG00000140497,6.3137828831552,6.50712802316965,6.37387454720408,6.92162542180587,6.01963626100141,6.47821400688813,6.31947637768488,7.02315157048239,6.96956991061257,6.97027288044332,6.99635290099252,NA
ENSG00000227500,5.34836328438519,6.17435074969997,5.49510093720741,6.21450504804518,NA,NA,NA,6.27927915790869,NA,NA,6.58756428830893,NA
ENSG00000073060,7.7751150771668,NA,5.7870343070291,NA,6.0712258137772,NA,NA,5.29610028788754,NA,NA,4.73666999765885,7.16581829822929
ENSG00000138760,6.72658051820169,6.90041364479772,6.912061086076,6.64362330312522,7.0843058881055,6.64323560390834,6.95946538134941,7.29485160508945,7.15028061857368,6.9749647737507,7.04587716032335,7.08163037688319
ENSG00000143653,7.44002700969662,6.58900323644388,7.21619259417559,7.07239874074775,6.8144685531717,6.74831417632316,7.18696482190185,6.60570088830178,7.13211143638368,7.03913301282899,6.88946376946574,NA
ENSG00000145284,6.20493352235414,NA,6.06571242882606,4.66413649784101,6.45841623689301,NA,NA,4.46297967881543,NA,NA,NA,NA
ENSG00000092108,6.51291842001271,6.73654456240882,6.91277733945272,6.01488250212558,5.86151573526676,6.67424524635803,6.49091058367773,6.52916981830958,6.92545169710886,6.65147301793024,6.50157600781105,6.5944049009225
