,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,colon,heart,lung
ENSG00000173566,NA,NA,NA,NA,NA,NA,5.51020662592835,NA,NA,NA,NA
ENSG00000213965,6.77912009325427,NA,NA,6.49761443250871,NA,6.14792885828269,NA,NA,NA,6.51523627155465,NA
ENSG00000164978,6.16325084951263,5.57734981125055,6.08901163597347,6.61787816312248,6.49174561569113,6.17870764260227,6.61638997251548,NA,6.58717530937846,6.35283219979614,5.48335205230225
ENSG00000167005,7.07845681805329,6.91734202214121,7.42036562336372,7.12844267724763,7.41900582060245,6.93940879067158,6.75575383370779,6.78872641655025,6.90609610170657,6.85439543844022,7.30916793631543
ENSG00000272325,NA,NA,6.07527801728906,NA,5.98694825445096,NA,NA,5.66362642740418,6.09722509623847,NA,NA
ENSG00000173598,NA,NA,6.79079707215128,6.60329961395192,NA,NA,6.36380942416374,NA,6.2802901604383,7.2313667023389,NA
ENSG00000165609,6.98365334512784,7.58666734094735,6.86164622368647,7.2185979296548,6.91452815837053,6.4849782632848,6.79882772469824,7.45728291031913,6.93470792577036,NA,7.06362264507514
ENSG00000170917,5.99834653739636,NA,NA,6.20627307644727,NA,NA,NA,5.94858912222003,NA,6.08018314793692,NA
ENSG00000167799,NA,NA,NA,5.98325677232086,NA,NA,NA,NA,NA,6.04972121000846,NA
ENSG00000170502,6.24526583945746,NA,5.32156281734434,6.15948017326623,5.96454688326221,5.88881530317403,NA,5.74228040054214,NA,NA,NA
ENSG00000108256,5.38428171288558,NA,NA,6.69908647199837,NA,NA,NA,NA,5.5989561859584,NA,NA
ENSG00000137497,8.11123422309089,8.5765455107239,8.29708982491568,6.54922082495264,7.63468313651891,7.55087421017042,7.00102096877495,6.89561518391465,7.07606154090022,NA,7.00158040025939
ENSG00000133961,NA,NA,NA,NA,NA,NA,NA,NA,6.10777237094853,NA,NA
ENSG00000105245,NA,NA,NA,NA,NA,NA,NA,NA,6.17497035587024,NA,NA
ENSG00000111581,5.40805331429798,NA,6.04302044465349,NA,6.49460650906224,NA,5.52224656287264,NA,5.61584273595944,NA,5.90066599975949
ENSG00000069248,5.35247195129895,5.7039607553653,6.18225940775768,NA,6.77110089173622,5.68158791235187,5.37261964577791,5.55217679739092,6.01191910637371,NA,6.00562303189006
ENSG00000124789,4.89052161590948,NA,5.11487140457714,NA,5.73543687285511,5.08876313358621,NA,NA,4.57427567404554,NA,NA
ENSG00000113569,5.58370874210565,5.53240307209261,6.00015114547574,NA,6.76698193091218,NA,4.73038284982259,NA,5.76782769643148,NA,4.90210838660039
ENSG00000030066,4.91501444558918,5.67427609027415,6.28519285524078,NA,6.54505592139058,5.66273814086704,NA,NA,5.67783258487576,NA,5.09049103505073
ENSG00000095319,NA,NA,5.43024007692943,NA,6.30507476411482,NA,NA,NA,NA,NA,NA
ENSG00000155561,5.6411467790075,NA,6.02610501787414,NA,6.83440459067561,5.64240000625707,NA,5.28979842078884,6.59128894728937,NA,4.95763661156729
ENSG00000132182,4.99957418272317,NA,NA,NA,6.87265827529179,5.34825575964357,NA,5.70023549320137,5.41770683209673,NA,4.84136676043066
ENSG00000126883,4.91403094535595,NA,5.10288695383931,NA,6.92191368747437,NA,NA,NA,5.31615645539621,NA,NA
ENSG00000163002,NA,NA,6.20425307627892,5.56694959191307,6.50679045303886,5.98360192221705,NA,NA,6.6494528011745,NA,5.77056840886231
ENSG00000075188,NA,NA,5.87989172557944,NA,6.25181118253326,5.97856619135899,NA,NA,5.8897708020163,NA,6.05619423216084
ENSG00000120253,NA,NA,6.41332116115441,NA,NA,6.03015421994277,NA,NA,6.20097642675026,NA,5.91104496087807
ENSG00000093000,NA,NA,5.20324097310117,NA,4.95303048852834,NA,NA,NA,5.61461755852823,NA,NA
ENSG00000138750,5.7996162044815,NA,5.97343874447274,NA,6.41814424702434,5.80147319961391,5.59193005852128,5.77460361043123,5.45447855699169,NA,5.96770761046857
ENSG00000213024,6.27914200649164,6.14032243215766,6.01075523820924,NA,6.3567065521785,6.34307821847856,6.22653948998307,NA,6.93599033918071,5.45933177432974,6.44536950739185
ENSG00000125450,6.13165073808954,6.0555919942395,5.77235704710227,NA,6.60031193534378,6.23554165345181,6.20942072928046,NA,NA,NA,6.32322909827228
ENSG00000108559,5.65886006600663,NA,6.08143729946945,NA,6.84235376248835,6.56629406600971,5.65296879642213,NA,6.0469991436671,5.98011106696967,NA
ENSG00000102900,6.36396904497884,6.19594297744433,6.8477451376583,NA,7.37656918149615,6.76485865591487,6.21124463211692,5.76793563372673,6.15804099844734,5.86309368168721,6.68117326624695
ENSG00000110713,5.23694013209449,NA,5.87457653157023,NA,6.57305359919367,5.52136545850434,5.07284645613511,NA,5.88346640996182,NA,5.72324506723066
ENSG00000139496,NA,NA,5.87598832999447,NA,6.35925374119238,NA,5.09574921150419,NA,6.00831016962198,NA,NA
ENSG00000102898,6.3391134147714,7.35546310522855,7.60391665674858,7.30772666158192,7.91714458686416,7.62178377284778,7.54578250024491,7.04661946057419,7.62900737758635,7.78020049439387,7.38698906675788
ENSG00000162231,5.89406671494787,NA,5.96204914161348,NA,6.10916174859286,NA,5.87302394076066,NA,5.72697246785491,NA,NA
ENSG00000167693,NA,NA,6.18049609489325,NA,5.28689287125374,NA,6.54722629210048,NA,6.84539473393056,NA,NA
ENSG00000101888,NA,NA,NA,NA,7.08712990676504,NA,NA,NA,NA,NA,NA
ENSG00000184232,NA,NA,NA,NA,NA,NA,NA,NA,5.81658705511885,NA,NA
ENSG00000124596,NA,NA,5.9881845247637,6.14874495880332,6.86907873782231,6.15963584163887,NA,NA,5.69326681908946,5.33465840482565,NA
ENSG00000089127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86729925095566
ENSG00000111335,5.37361072831293,NA,NA,NA,NA,NA,5.74721990304542,NA,NA,NA,6.07372698126393
ENSG00000111331,4.66684544988405,NA,5.97063468119736,NA,5.54569933435792,NA,NA,NA,NA,NA,4.86058530401041
ENSG00000065154,7.70399599724626,7.36103952137392,6.84438184905679,7.11752136701329,6.76343592646512,7.08216497223272,6.41267952688534,6.62311568607709,6.36854383186025,NA,NA
ENSG00000124006,4.89161550101608,NA,5.79635837298409,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000109180,6.91838161654336,NA,6.54956378925993,7.00586750981207,5.2427546842101,6.51265949171038,6.54398827260877,6.71994274844005,6.86196774004888,7.34302402120035,6.72771649434975
ENSG00000145247,5.67720531838181,NA,NA,7.67071990849194,5.68316289985568,6.14395533618018,5.64210905263405,7.24818438092701,6.20276160868251,NA,6.34620189823825
ENSG00000197822,NA,NA,NA,NA,NA,NA,NA,NA,6.2080735439923,NA,6.64268684472003
ENSG00000122126,6.5682486722841,NA,5.37982452136839,NA,6.51636809059946,NA,5.5507581799097,NA,4.4886244476967,NA,NA
ENSG00000105953,7.86155830535889,7.3949339225739,7.41253962067871,7.09503085656243,7.53978091237581,7.25015025717069,7.86101664905969,7.72668005811404,8.08254256916273,8.67706333523688,7.42748242610956
ENSG00000197444,5.05739981726606,NA,NA,5.58922333524567,NA,NA,4.40592177782909,6.46915788151877,NA,NA,NA
ENSG00000060491,5.53585087547138,NA,5.05292873331374,NA,5.58095008003971,NA,NA,5.9811419731204,NA,NA,5.57348274689733
ENSG00000106809,7.20044007643643,8.72281972444036,8.67629209172722,7.7783003141718,7.37061723085062,8.37220297300348,9.21980386307248,5.98379173412803,8.56442058830741,7.344447717342,9.01818105491118
ENSG00000147162,5.55251004086104,NA,5.46799585469129,NA,5.43263499653328,NA,5.58930066049574,5.00503664424637,6.06652894286283,5.64348635582853,5.50229624794071
ENSG00000138430,7.21619230236393,7.8601078119178,7.01959943314778,7.13570273745438,7.21364462983604,7.02940302678692,7.3395500764933,6.30988933129049,7.10610390407619,7.03619936467284,6.37604612244192
ENSG00000102837,NA,NA,NA,NA,NA,8.51429163424316,7.29455877244992,5.79211625671942,5.87887557788177,NA,7.2858951254394
ENSG00000183801,6.20468962042036,7.23653775909613,8.48986061060201,NA,6.82722080895978,6.92464003409331,7.8867858860519,NA,7.10075937809997,NA,7.78231524188519
ENSG00000116774,NA,NA,8.27691389433554,5.73150579288765,6.19936472913566,6.51780704016553,7.45343380436027,NA,6.67451851212941,NA,7.22354118122688
ENSG00000162600,5.07254398564365,NA,4.91650297265191,NA,NA,NA,NA,NA,NA,5.98998451830298,NA
ENSG00000198836,6.70090265111948,5.19504166666888,6.51865633303388,4.93313870944598,6.7352232036693,6.81853169425932,6.7392801118546,6.19813476203731,6.86793967949721,7.53457856401866,6.60695411574105
ENSG00000125741,6.17190189073172,6.06884843541725,5.84656751915886,6.79448787026197,6.00272565766005,NA,6.28070841863388,6.99558723131149,6.42217274792214,7.38156571338385,6.72567645478238
ENSG00000178814,6.2865462835167,NA,5.40324008136307,4.93457398077066,5.94913006780936,NA,5.33736703680133,7.05444093096674,6.27344758191002,6.13141404396407,NA
ENSG00000123240,6.41604106696443,NA,6.60343690582225,4.97039067434316,6.68774329310485,NA,6.00783127636128,NA,6.14796798152321,6.96704932714071,5.62537192371844
ENSG00000135336,NA,NA,5.12773417930107,NA,6.19637762571419,NA,NA,NA,NA,NA,NA
ENSG00000164815,NA,NA,NA,NA,5.90142291832397,NA,NA,NA,NA,NA,NA
ENSG00000229314,8.45241517007587,9.07495828051636,8.82902325125016,8.89154858839235,8.62580725670538,8.32649569279975,8.83853908703943,8.19901657854718,8.356208206015,8.80736772535063,8.62018890870556
ENSG00000228278,7.15983779107111,8.59317777164709,7.94008296535685,7.97583328008481,7.65239579937337,6.96171850975816,8.0871432165002,7.04743679793403,7.93509671374875,7.87143617739565,7.38283408723144
ENSG00000123353,NA,NA,NA,NA,5.31321396626564,NA,NA,NA,NA,NA,NA
ENSG00000172057,5.18258582545729,NA,6.32584530774831,NA,6.25039943010909,NA,NA,NA,NA,NA,NA
ENSG00000110048,7.04348017002255,NA,6.17917845865107,NA,6.61576299583181,6.58320695197756,6.65918341174971,6.58179381547085,6.39633769619275,5.60216297548983,6.64127001129016
ENSG00000144645,NA,NA,NA,NA,5.50419090519133,NA,5.16370418520627,NA,NA,NA,NA
ENSG00000144909,NA,NA,NA,NA,6.05278299602684,NA,NA,NA,4.93718141904175,NA,NA
ENSG00000141447,NA,NA,5.91351626761652,NA,5.25812569516222,NA,5.68062184485693,NA,6.00294967251792,NA,NA
ENSG00000130703,NA,NA,NA,NA,5.264735766045,NA,NA,NA,6.23048093078932,NA,NA
ENSG00000091039,5.89159320434896,NA,5.14994274832993,NA,6.24679500369284,NA,4.99176493372651,NA,5.55012276052499,NA,5.93802156024875
ENSG00000117859,NA,NA,5.11655363191701,NA,6.39470558607225,NA,NA,NA,NA,NA,NA
ENSG00000092094,6.49998933433418,NA,6.01102761443277,5.75527530738577,5.88614361695706,NA,6.22347412916426,NA,NA,NA,NA
ENSG00000198856,7.20991695300899,7.21358717910691,6.91876153257519,7.10978109646976,6.98130542253722,7.8666330088248,7.03246204750622,7.84393600523446,5.42888077258344,NA,7.06683054700662
ENSG00000134996,6.47707782309986,NA,6.48503297678493,6.6818504602944,6.46944732617107,NA,6.79224052969437,6.00920042177995,7.10687969927118,NA,6.78269967537219
ENSG00000036473,NA,NA,NA,NA,NA,7.05356240467605,NA,8.20493917372848,5.56070340111643,NA,5.76197508628606
ENSG00000167770,7.27600198996205,8.06330007538839,7.36793533897919,7.63726942765326,6.59388217727962,7.10004352578883,7.54802632953121,6.48938813775058,7.36329607134293,7.17217317366437,7.0663775323196
ENSG00000155100,5.80214405499011,NA,4.97228028343871,5.42104421426684,5.6968265134247,NA,NA,NA,NA,NA,NA
ENSG00000262664,5.84522830881948,NA,5.50981452760501,6.56276686267281,6.06287189277544,NA,6.44552534033224,NA,6.6559154268701,6.14304986677599,6.19472887058654
ENSG00000155463,6.26955964003882,NA,NA,5.85058763497211,NA,NA,NA,NA,NA,NA,NA
ENSG00000083720,6.89372848151217,5.86608074516381,6.78790317273526,7.01955595984816,6.68946175528029,6.51076578923747,7.00305184606783,NA,7.25488957062882,8.48800406453601,6.34066555120222
ENSG00000154814,NA,NA,NA,5.14449469645646,NA,NA,NA,NA,NA,NA,NA
ENSG00000164830,6.10720996964787,NA,5.40665168163973,NA,5.79671995850221,NA,NA,NA,5.25058469895052,NA,NA
ENSG00000151093,6.36511343162758,NA,NA,6.01858235192779,5.95702445696496,NA,NA,5.59647520165892,5.71390737384779,6.30695709761353,NA
ENSG00000172939,6.81333408435942,6.30393762026335,5.58782305162229,6.1732246266776,6.41283883687857,5.95567475310291,6.70382030620129,6.11199249940365,6.60087577529425,6.42257289608181,6.61324365292859
ENSG00000135124,NA,NA,NA,NA,NA,NA,NA,NA,6.0650147841071,NA,NA
ENSG00000122884,5.47380801031983,NA,5.18794435031064,5.26546862921151,6.08049477854619,NA,5.89586077892402,6.51339205449752,5.84617829341615,6.17596683338637,5.98452725130622
ENSG00000072682,NA,NA,NA,NA,4.93488116382292,NA,NA,NA,5.49111805049952,NA,5.58514428197978
ENSG00000185624,8.65800185161855,8.27653122628385,7.61878693106827,7.33677129112611,7.76807313749893,8.78582425432659,8.02833307699776,9.03926679281807,8.28500023738976,7.72868644833665,8.32050503327615
ENSG00000170515,7.86279901123837,8.14911415432521,7.96949970174335,7.48906515509967,7.40038981178281,7.56733659781212,7.23537335246397,7.24325521419658,7.40893044511131,7.5124124729424,7.48220219832803
ENSG00000175575,5.51220395239248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000070756,NA,NA,7.18710635418946,6.5100924626229,7.64430339170066,NA,NA,NA,7.28091892537124,NA,NA
ENSG00000090621,6.64579548428674,NA,6.42284627057595,5.08982038300918,6.79973932787358,7.78795007425737,5.43418801550794,6.40357468347122,6.42016156750011,7.17541597004184,5.896250704814
ENSG00000100836,NA,NA,7.34773313228421,NA,6.25185816200321,6.05414767208794,NA,6.51242171063932,6.62701472007326,NA,NA
ENSG00000175115,5.85336962949518,NA,5.63406044899169,NA,5.89215787990003,NA,NA,NA,NA,5.40729640352233,5.4557661043129
ENSG00000100266,7.11766894056244,NA,6.10679061474213,6.6365472207924,NA,6.99461097476023,6.98688749130659,6.38371819587327,7.18283337521973,6.56918352935631,6.62315820140648
ENSG00000165912,6.94894572556526,NA,6.92887293730191,6.03132702850139,NA,6.25835250529328,6.96121118716222,6.96341087469672,7.22958862095006,8.26190028268112,NA
ENSG00000117115,NA,6.09220223910538,NA,NA,NA,NA,NA,NA,7.0299753245376,NA,NA
ENSG00000159339,NA,NA,NA,NA,NA,NA,4.51555520873028,NA,5.78112600922793,NA,NA
ENSG00000006712,NA,NA,5.37056918073346,NA,6.00285390242524,NA,NA,NA,5.48032590405804,NA,NA
ENSG00000007168,7.15854341044067,6.76449582261829,7.46766788723732,7.10838862582519,7.32901831819343,6.90763512097503,7.26612650122525,6.56546358012136,7.15402915419745,7.37865081402229,6.61749907621911
ENSG00000168092,7.64512739925839,7.64767380160137,7.8834455755307,7.19456425586387,7.87522909356523,7.10926647669986,7.70641292686026,6.78491007294316,7.39499199032836,6.87407963700048,7.55717207717774
ENSG00000079462,6.25261034056737,7.094779456097,6.96501340608205,6.48470317579268,7.38577187376739,6.15717128674962,6.59131037544553,5.68190442786285,7.07588660491452,NA,6.27722064296501
ENSG00000158006,4.82835694459396,NA,NA,5.76435638742641,NA,NA,NA,NA,5.49264392685628,NA,NA
ENSG00000171759,NA,NA,NA,7.22355436081077,NA,NA,NA,7.71020089480366,NA,NA,NA
ENSG00000128050,7.23050001184147,7.14396906415565,7.27718868697246,6.96418907410418,7.63223620000559,6.66548157529699,6.94623573325084,7.05152436182928,7.16739204204611,NA,6.38524612777717
ENSG00000172239,NA,NA,5.87107866573119,NA,6.40038981178281,NA,NA,NA,6.2952916201342,NA,NA
ENSG00000149269,NA,NA,5.46986055458949,NA,NA,NA,NA,NA,6.02027334560702,NA,NA
ENSG00000180370,6.53346700488454,6.87034354753262,5.21728777900071,5.26729083908563,NA,6.24898481220319,6.79841733536281,NA,7.03238491077731,6.53423690315376,6.14348085832761
ENSG00000130669,NA,NA,NA,NA,6.30440290246695,NA,NA,NA,4.96397241269297,NA,NA
ENSG00000107719,NA,NA,NA,NA,4.66653147673463,NA,NA,NA,6.11886270937371,NA,NA
ENSG00000129116,7.28215290302037,8.05761532248273,7.32870563505748,6.55859751754831,6.90858689979707,7.72793607893954,8.78771399865067,NA,8.58032219293291,7.48767272694407,7.22958863900891
ENSG00000099864,NA,NA,6.12966759458867,5.08240774759696,NA,NA,5.69373330472255,NA,6.57407367660845,5.89888449310021,6.33996319374244
ENSG00000187867,NA,NA,NA,NA,NA,NA,NA,6.60560458920891,NA,NA,NA
ENSG00000099260,5.9981939277026,NA,NA,NA,NA,NA,NA,NA,NA,7.53991629900813,5.48470751977104
ENSG00000145730,5.85985252355362,NA,NA,NA,NA,5.75880884767388,NA,NA,NA,NA,NA
ENSG00000217930,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74097443874226,NA
ENSG00000125779,NA,NA,NA,NA,5.56418427085064,NA,5.18914334515453,NA,5.18761494970738,NA,NA
ENSG00000157881,5.83463684333476,NA,5.94443903680083,NA,6.574654734258,6.05415289413893,5.85999347080576,5.47866622554673,6.16175514318434,6.3955679610364,5.83553116793178
ENSG00000090060,NA,NA,NA,NA,5.92874249031144,NA,NA,NA,4.66090689430717,NA,NA
ENSG00000182752,NA,NA,NA,NA,5.07955546134207,NA,NA,NA,NA,NA,NA
ENSG00000138801,NA,NA,5.41713419605932,NA,5.68337701601909,6.87278946646437,NA,NA,6.10406641374221,NA,5.54544075206355
ENSG00000198682,7.9056717785005,NA,6.19596677948484,5.39580141469613,6.76210983541372,7.03467252858408,NA,6.99096211324352,6.51413872534954,NA,6.99107685635169
ENSG00000116288,8.12917410296777,8.75765522345718,8.38074731473916,8.35393662750909,8.29678010542362,8.09776353693917,8.54605787852536,8.16458469241431,8.11652717876377,8.26573516503563,7.92420669145913
ENSG00000140694,5.22026503358723,NA,NA,NA,5.90684694199849,NA,NA,NA,5.49132181069933,NA,NA
ENSG00000143799,6.58689097959087,NA,7.19118104897476,NA,7.41083874362198,7.40081503380614,6.64650015359936,6.66044728998486,7.06606277550101,6.73129124090462,6.94429994024998
ENSG00000059378,NA,NA,5.02064763239346,NA,NA,NA,5.47110009884071,NA,NA,NA,NA
ENSG00000173193,NA,NA,NA,NA,NA,NA,NA,NA,4.73126113273233,NA,NA
ENSG00000102699,6.6135775721071,NA,5.36077670532423,4.42300608485568,5.96165928100634,NA,NA,NA,5.85827300357844,NA,5.58014976933279
ENSG00000138496,5.54477474863196,NA,5.33583066564522,NA,4.49988469011753,6.00479239140477,4.91777102355488,NA,5.75691437796728,NA,6.05687605609186
ENSG00000162396,5.71100536348555,NA,5.27220018183906,5.49452424419454,5.76723568815856,NA,NA,NA,NA,NA,NA
ENSG00000197702,7.32242605240595,7.80171578457307,7.56209701921517,7.43477452588212,7.08282622207227,6.90850501873091,8.09860610414074,6.66503065422206,7.8976666229468,7.0735552088772,7.55587837803253
ENSG00000188677,5.92682073040176,5.59863282519614,NA,NA,NA,NA,5.40477989860359,NA,5.78511091522229,6.44468155538747,NA
ENSG00000138964,NA,NA,NA,NA,NA,NA,NA,NA,6.28842644852548,NA,NA
ENSG00000177425,NA,6.44677360693041,6.27307410718129,NA,5.47025669985739,NA,7.25596040450348,NA,6.43360624260015,NA,NA
ENSG00000102390,6.46716396596909,7.33764169263476,6.40468380505393,6.79607080060362,NA,6.33565882935335,6.61650702250682,6.73276956447731,7.13068287724825,NA,5.75936087598202
ENSG00000108187,6.63967570481306,NA,NA,8.40965481881144,NA,7.26186250000684,NA,8.02181427678875,5.60404587964508,NA,NA
ENSG00000163939,4.29782614258533,NA,5.23634404988174,NA,5.04494602053536,NA,NA,NA,5.60969750165583,NA,NA
ENSG00000163346,6.57816913841231,NA,6.37179831688005,NA,6.43857606064775,6.11139548794288,5.9197549949895,NA,6.81636544434311,5.958807723919,5.44678202926452
ENSG00000173599,7.32085221983175,NA,6.08186025012976,7.00254468865302,6.63966761593477,6.24620847571782,6.08939447522159,8.89662919943127,6.12113797477759,NA,5.63465635266121
ENSG00000166228,6.79629674005179,NA,NA,7.64057172153338,NA,7.73173772950736,7.4702541323827,8.21700276943866,7.06080832408394,7.5311632985537,6.96549344354629
ENSG00000132570,5.42030238517869,NA,NA,5.92975968191187,NA,NA,5.95845066287636,6.16535423099645,NA,7.4221653642689,NA
ENSG00000169564,7.83431895367066,7.83363146221595,7.60074046265863,7.76312611449212,7.11040473884138,7.88420605678998,7.61535465851833,7.93498950962505,7.95825429435835,7.45168362353513,7.77400573322098
ENSG00000197111,7.73887564905481,8.48264640251651,5.40555531196278,NA,7.67151965198723,NA,7.30611155762185,NA,7.00970794853705,6.90577592204074,NA
